date,Open,High,Low,Volume,Close
12/5/2016 14:00,2013.75,2021.349976,1991.469971,4276720000,1992.670044
12/5/2016 15:00,1992.25,2020.459961,1988.119995,4056410000,2019.420044
12/5/2016 16:00,2020.76001,2028.939941,2004.48999,3944340000,2022.550049
12/5/2016 17:00,2020.189941,2038.290039,2012.040039,3730070000,2032.119995
12/5/2016 18:00,2034.300049,2064.620117,2026.380005,4176050000,2063.149902
12/5/2016 19:00,2062.97998,2062.97998,2050.540039,3573560000,2051.820068
12/5/2016 20:00,2050.419922,2057.620117,2040.969971,3465760000,2057.090088
12/5/2016 21:00,2047.859985,2047.859985,2019.910034,3329810000,2029.550049
12/5/2016 22:00,2032.339966,2042.48999,2001.48999,4067530000,2002.160034
12/5/2016 23:00,2002.449951,2024.640015,1989.180054,4127140000,2021.25
12/6/2016 0:00,2019.349976,2023.319946,1993.380005,4568650000,1994.98999
12/6/2016 1:00,1996.670044,2021.660034,1980.900024,4008330000,2020.849976
12/6/2016 2:00,2022.709961,2050.300049,2022.709961,4615900000,2050.030029
12/6/2016 3:00,2048.860107,2054.73999,2036.719971,4141920000,2041.51001
12/6/2016 4:00,2043.449951,2063.550049,2043.449951,3821990000,2062.52002
12/6/2016 5:00,2062.280029,2072.399902,2049.969971,4232970000,2055.469971
12/6/2016 6:00,2053.469971,2056.159912,2041.880005,3549540000,2046.73999
12/6/2016 7:00,2049.379883,2070.860107,2048.620117,3669850000,2068.590088
12/6/2016 8:00,2068.550049,2073.47998,2057.98999,3596860000,2068.530029
12/6/2016 9:00,2069.97998,2088.530029,2069.97998,3788350000,2088.47998
12/6/2016 10:00,2088.780029,2097.030029,2086.699951,3527450000,2096.98999
12/6/2016 11:00,2096.469971,2101.300049,2089.800049,3361750000,2100.340088
12/6/2016 12:00,2099.159912,2100.22998,2092.149902,3370020000,2099.679932
12/6/2016 13:00,2099.25,2102.129883,2090.790039,3247100000,2097.449951
12/6/2016 14:00,2097.649902,2110.610107,2085.439941,3281600000,2110.300049
12/6/2016 15:00,2109.830078,2110.050049,2103,3093680000,2109.659912
12/6/2016 16:00,2109.100098,2117.939941,2105.870117,3199840000,2115.47998
12/6/2016 17:00,2115.300049,2119.590088,2109.889893,3312340000,2113.860107
12/6/2016 18:00,2113.909912,2113.909912,2103.76001,3408690000,2110.73999
12/6/2016 19:00,2110.879883,2112.73999,2103.75,3547380000,2104.5
12/6/2016 20:00,2105.22998,2117.52002,2104.5,3409490000,2117.389893
12/6/2016 21:00,2115.76001,2115.76001,2098.26001,3262300000,2107.780029
12/6/2016 22:00,2107.719971,2107.719971,2094.48999,3421110000,2098.530029
12/6/2016 23:00,2098.540039,2104.25,2095.219971,3103030000,2101.040039
12/7/2016 0:00,2100.909912,2100.909912,2067.27002,3853570000,2071.26001
12/7/2016 1:00,2072.25,2083.48999,2072.209961,3349090000,2079.429932
12/7/2016 2:00,2076.139893,2076.139893,2044.160034,3668900000,2044.160034
12/7/2016 3:00,2044.689941,2050.080078,2039.689941,3406570000,2040.23999
12/7/2016 4:00,2041.099976,2066.409912,2041.099976,3405860000,2065.949951
12/7/2016 5:00,2064.560059,2064.560059,2041.170044,3498560000,2053.399902
12/7/2016 6:00,2055.350098,2081.409912,2055.350098,3295600000,2081.189941
12/7/2016 7:00,2080.590088,2080.590088,2065.080078,3221840000,2074.280029
12/7/2016 8:00,2072.840088,2106.850098,2061.22998,4128210000,2099.5
12/7/2016 9:00,2098.689941,2098.689941,2085.560059,3305220000,2089.27002
12/7/2016 10:00,2090.320068,2113.919922,2090.320068,5554120000,2108.100098
12/7/2016 11:00,2107.98999,2114.860107,2104.419922,3267960000,2104.419922
12/7/2016 12:00,2103.939941,2107.629883,2091.5,3189820000,2091.5
12/7/2016 13:00,2093.100098,2097.429932,2061.050049,3521140000,2061.050049
12/7/2016 14:00,2059.939941,2067.149902,2045.5,3510670000,2056.149902
12/7/2016 15:00,2055.780029,2062.830078,2052.959961,3008550000,2061.02002
12/7/2016 16:00,2064.110107,2088.969971,2064.110107,2917690000,2086.23999
12/7/2016 17:00,2084.050049,2084.050049,2067.040039,3376550000,2067.889893
12/7/2016 18:00,2067.629883,2067.629883,2048.379883,3543270000,2059.689941
12/7/2016 19:00,2060.030029,2072.169922,2057.320068,3095960000,2066.959961
12/7/2016 20:00,2064.870117,2086.98999,2056.52002,3302970000,2080.620117
12/7/2016 21:00,2080.790039,2089.810059,2076.100098,3065510000,2076.330078
12/7/2016 22:00,2076.939941,2086.689941,2073.300049,3265330000,2081.899902
12/7/2016 23:00,2081.290039,2093.310059,2074.290039,3172360000,2091.179932
12/8/2016 0:00,2091.51001,2102.610107,2091.51001,3156200000,2102.060059
12/8/2016 1:00,2102.030029,2107.649902,2092.330078,2908420000,2092.429932
12/8/2016 2:00,2092.280029,2098.620117,2083.23999,3301270000,2095.840088
12/8/2016 3:00,2097.820068,2111.909912,2097.820068,4013760000,2106.629883
12/8/2016 4:00,2105.959961,2111.300049,2100.02002,3434120000,2104.98999
12/8/2016 5:00,2102.580078,2102.580078,2072.370117,3627600000,2081.179932
12/8/2016 6:00,2084.110107,2103.939941,2084.110107,3000160000,2100.399902
12/8/2016 7:00,2102.820068,2109.639893,2094.379883,3243410000,2097.290039
12/8/2016 8:00,2098.27002,2109.97998,2091.050049,3348480000,2107.959961
12/8/2016 9:00,2107.209961,2120.48999,2103.189941,3636670000,2112.929932
12/8/2016 10:00,2112.800049,2120.919922,2112.800049,3375780000,2117.689941
12/8/2016 11:00,2119.290039,2125.919922,2107.040039,3438750000,2108.919922
12/8/2016 12:00,2108.350098,2116.040039,2094.889893,3546270000,2114.76001
12/8/2016 13:00,2112.48999,2113.649902,2097.409912,4074970000,2106.850098
12/8/2016 14:00,2105.52002,2105.52002,2077.590088,4509680000,2085.51001
12/8/2016 15:00,2087.379883,2108.409912,2087.379883,3379390000,2108.290039
12/8/2016 16:00,2110.22998,2120.949951,2110.22998,3091580000,2114.48999
12/8/2016 17:00,2112.629883,2115.23999,2088.459961,3793950000,2089.459961
12/8/2016 18:00,2091.26001,2098.419922,2067.929932,3792210000,2080.149902
12/8/2016 19:00,2079.959961,2092.899902,2074.98999,3676640000,2088
12/8/2016 20:00,2092.129883,2117.659912,2092.129883,3399440000,2116.100098
12/8/2016 21:00,2115.560059,2117.689941,2104.580078,2992670000,2105.330078
12/8/2016 22:00,2102.870117,2105.060059,2085.570068,3139520000,2099.120117
12/8/2016 23:00,2099.620117,2110.189941,2096.040039,3374260000,2098.47998
12/9/2016 0:00,2100.429932,2121.449951,2100.429932,3225740000,2121.100098
12/9/2016 1:00,2122.070068,2123.889893,2116.810059,3092080000,2122.72998
12/9/2016 2:00,2121.300049,2131.780029,2120.01001,2888190000,2129.199951
12/9/2016 3:00,2129.449951,2133.02002,2124.5,3296030000,2127.830078
12/9/2016 4:00,2127.790039,2134.719971,2122.590088,3025880000,2125.850098
12/9/2016 5:00,2125.550049,2134.280029,2122.949951,3070460000,2130.820068
12/9/2016 6:00,2130.360107,2132.149902,2126.060059,2571860000,2126.060059
12/9/2016 7:00,2125.340088,2125.340088,2099.179932,3342130000,2104.199951
12/9/2016 8:00,2105.129883,2126.219971,2105.129883,3127960000,2123.47998
12/9/2016 9:00,2122.27002,2122.27002,2112.860107,2980350000,2120.790039
12/9/2016 10:00,2120.659912,2120.659912,2104.889893,3927390000,2107.389893
12/9/2016 11:00,2108.639893,2119.149902,2102.540039,3011710000,2111.72998
12/9/2016 12:00,2110.409912,2117.590088,2099.139893,3049350000,2109.600098
12/9/2016 13:00,2110.639893,2121.919922,2109.610107,3099980000,2114.070068
12/9/2016 14:00,2112.350098,2112.889893,2093.22998,3200050000,2095.840088
12/9/2016 15:00,2095.090088,2100.98999,2085.669922,3243690000,2092.830078
12/9/2016 16:00,2092.340088,2093.01001,2079.110107,2917150000,2079.280029
12/9/2016 17:00,2079.070068,2085.620117,2072.139893,3034580000,2080.149902
12/9/2016 18:00,2081.120117,2108.5,2081.120117,3414320000,2105.199951
12/9/2016 19:00,2106.23999,2115.02002,2106.23999,3128600000,2108.860107
12/9/2016 20:00,2107.429932,2107.429932,2091.330078,2719400000,2094.110107
12/9/2016 21:00,2091.340088,2091.340088,2072.48999,3061570000,2084.429932
12/9/2016 22:00,2084.26001,2097.399902,2082.100098,2919900000,2096.290039
12/9/2016 23:00,2097.399902,2106.790039,2088.860107,3222240000,2100.439941
12/10/2016 0:00,2101.580078,2126.649902,2101.580078,3520360000,2121.23999
12/10/2016 1:00,2121.060059,2121.639893,2109.449951,4449810000,2109.98999
12/10/2016 2:00,2112.5,2129.870117,2112.5,3030020000,2122.850098
12/10/2016 3:00,2123.159912,2128.030029,2119.889893,3091190000,2124.199951
12/10/2016 4:00,2123.649902,2125.100098,2108.580078,3102480000,2108.580078
12/10/2016 5:00,2109.959961,2116.040039,2101.780029,3214610000,2102.310059
12/10/2016 6:00,2102.620117,2108.919922,2095.379883,5025470000,2101.48999
12/10/2016 7:00,2098.629883,2098.629883,2056.639893,3678960000,2057.639893
12/10/2016 8:00,2061.189941,2074.280029,2056.320068,4078540000,2063.110107
12/10/2016 9:00,2067,2082.780029,2067,3727260000,2077.419922
12/10/2016 10:00,2078.030029,2085.060059,2071.02002,2996540000,2076.780029
12/10/2016 11:00,2073.949951,2078.610107,2058.399902,3486360000,2068.76001
12/10/2016 12:00,2069.52002,2083.73999,2044.02002,4458660000,2081.340088
12/10/2016 13:00,2077.659912,2077.659912,2044.660034,3608780000,2046.680054
12/10/2016 14:00,2049.72998,2074.280029,2049.72998,3446810000,2051.310059
12/10/2016 15:00,2052.73999,2081.310059,2052.73999,3065070000,2076.620117
12/10/2016 16:00,2080.030029,2100.669922,2080.030029,3096730000,2099.600098
12/10/2016 17:00,2099.719971,2111.97998,2098.179932,3002120000,2108.949951
12/10/2016 18:00,2109.01001,2114.139893,2102.48999,3261810000,2107.399902
12/10/2016 19:00,2110.550049,2124.419922,2110.550049,3227080000,2124.290039
12/10/2016 20:00,2126.800049,2128.909912,2119.879883,3362750000,2126.639893
12/10/2016 21:00,2126.850098,2132.820068,2123.659912,3245870000,2128.280029
12/10/2016 22:00,2127.550049,2128.48999,2115.399902,3343690000,2119.209961
12/10/2016 23:00,2118.209961,2118.51001,2110,3694070000,2114.149902
12/11/2016 0:00,2114.159912,2116.870117,2098.629883,3772810000,2102.149902
12/11/2016 1:00,2102.23999,2106.01001,2077.090088,3870040000,2079.649902
12/11/2016 2:00,2078.189941,2078.189941,2063.52002,3836750000,2067.639893
12/11/2016 3:00,2070.75,2095.600098,2069.090088,4117740000,2093.25
12/11/2016 4:00,2094.699951,2110.600098,2094.080078,4038900000,2108.570068
12/11/2016 5:00,2106.780029,2110.47998,2094.969971,3579410000,2108.629883
12/11/2016 6:00,2111.600098,2114.23999,2102.070068,3681340000,2103.840088
12/11/2016 7:00,2104.48999,2105.699951,2087.310059,3476770000,2098.040039
12/11/2016 8:00,2097.679932,2102.51001,2088.600098,3546710000,2093.320068
12/11/2016 9:00,2095.27002,2112.659912,2095.27002,3968680000,2099.840088
12/11/2016 10:00,2100.75,2103.320068,2075.530029,4246570000,2083.560059
12/11/2016 11:00,2082.610107,2082.610107,2067.909912,3602320000,2077.570068
12/11/2016 12:00,2080.97998,2105.350098,2080.97998,3514460000,2104.179932
12/11/2016 13:00,2102.659912,2102.659912,2076.48999,3708880000,2084.070068
12/11/2016 14:00,2081.100098,2089.060059,2052.090088,4269130000,2086.050049
12/11/2016 15:00,2086.189941,2092.929932,2078.26001,3221300000,2083.389893
12/11/2016 16:00,2083.149902,2092.449951,2080.610107,2795590000,2091.540039
12/11/2016 17:00,2089.699951,2102.870117,2079.300049,2867690000,2102.439941
12/11/2016 18:00,2101.98999,2103.469971,2094.139893,2949990000,2096.919922
12/11/2016 19:00,2095.689941,2096.169922,2070.530029,3512920000,2079.610107
12/11/2016 20:00,2076.610107,2076.610107,2035.72998,3922470000,2035.72998
12/11/2016 21:00,2034.079956,2034.079956,1970.890015,5018240000,1970.890015
12/11/2016 22:00,1965.150024,1965.150024,1867.01001,6612690000,1893.209961
12/11/2016 23:00,1898.079956,1948.040039,1867.079956,5183560000,1867.609985
12/12/2016 0:00,1872.75,1943.089966,1872.75,5338250000,1940.51001
12/12/2016 1:00,1942.77002,1989.599976,1942.77002,5006390000,1987.660034
12/12/2016 2:00,1986.060059,1993.47998,1975.189941,3949080000,1988.869995
12/12/2016 3:00,1986.72998,1986.72998,1965.97998,3915100000,1972.180054
12/12/2016 4:00,1970.089966,1970.089966,1903.069946,4371850000,1913.849976
12/12/2016 5:00,1916.52002,1948.910034,1916.52002,3742620000,1948.859985
12/12/2016 6:00,1950.790039,1975.01001,1944.719971,3520700000,1951.130005
12/12/2016 7:00,1947.76001,1947.76001,1911.209961,3167090000,1921.219971
12/12/2016 8:00,1927.300049,1970.420044,1927.300049,3548650000,1969.410034
12/12/2016 9:00,1971.449951,1988.630005,1937.880005,3652120000,1942.040039
12/12/2016 10:00,1941.589966,1965.290039,1937.189941,3626320000,1952.290039
12/12/2016 11:00,1951.449951,1961.050049,1939.189941,3218590000,1961.050049
12/12/2016 12:00,1963.060059,1963.060059,1948.27002,3000200000,1953.030029
12/12/2016 13:00,1955.099976,1983.189941,1954.300049,3239860000,1978.089966
12/12/2016 14:00,1978.02002,1997.26001,1977.930054,3630680000,1995.310059
12/12/2016 15:00,1995.329956,2020.859985,1986.72998,4183790000,1990.199951
12/12/2016 16:00,1989.660034,1989.660034,1953.449951,6021240000,1958.030029
12/12/2016 17:00,1960.839966,1979.640015,1955.800049,3269350000,1966.969971
12/12/2016 18:00,1961.390015,1961.390015,1929.219971,3808260000,1942.73999
12/12/2016 19:00,1943.23999,1949.52002,1932.569946,3190530000,1938.76001
12/12/2016 20:00,1934.810059,1937.170044,1908.920044,4091530000,1932.23999
12/12/2016 21:00,1935.930054,1952.890015,1921.5,3721870000,1931.339966
12/12/2016 22:00,1929.180054,1929.180054,1879.209961,4326660000,1881.77002
12/12/2016 23:00,1881.900024,1899.47998,1871.910034,4132390000,1884.089966
12/13/2016 0:00,1887.140015,1920.530029,1887.140015,4525070000,1920.030029
12/13/2016 1:00,1919.650024,1927.209961,1900.699951,3983600000,1923.819946
12/13/2016 2:00,1921.77002,1951.359985,1893.699951,4378570000,1951.359985
12/13/2016 3:00,1954.329956,1989.170044,1954.329956,4334490000,1987.050049
12/13/2016 4:00,1986.630005,1991.619995,1971.98999,4202400000,1979.920044
12/13/2016 5:00,1982.339966,1999.310059,1976.439941,4666470000,1995.829956
12/13/2016 6:00,1994.01001,2016.5,1987.530029,3939140000,2013.430054
12/13/2016 7:00,2013.72998,2020.130005,2007.609985,3706900000,2014.890015
12/13/2016 8:00,2015.650024,2018.660034,2010.550049,2893250000,2017.459961
12/13/2016 9:00,2015,2022.339966,2001.780029,3401920000,2003.689941
12/13/2016 10:00,2003.660034,2009.560059,1990.72998,3644590000,1994.23999
12/13/2016 11:00,1996.469971,2024.150024,1996.469971,3746290000,2023.859985
12/13/2016 12:00,2024.369995,2033.540039,2020.459961,3595430000,2033.109985
12/13/2016 13:00,2031.72998,2034.449951,2022.310059,3287320000,2033.660034
12/13/2016 14:00,2033.130005,2039.119995,2026.609985,3331500000,2030.77002
12/13/2016 15:00,2033.469971,2037.969971,2017.219971,3627790000,2018.939941
12/13/2016 16:00,2021.880005,2055.199951,2021.880005,4430850000,2052.51001
12/13/2016 17:00,2058.189941,2079.73999,2058.189941,4108460000,2075.149902
12/13/2016 18:00,2075.080078,2075.139893,2066.530029,3385800000,2071.179932
12/13/2016 19:00,2068.75,2070.370117,2058.840088,4216880000,2065.889893
12/13/2016 20:00,2066.47998,2090.350098,2063.110107,4698110000,2090.350098
12/13/2016 21:00,2088.350098,2092.52002,2082.629883,4008940000,2089.409912
12/13/2016 22:00,2090,2094.320068,2079.340088,4256200000,2079.360107
12/13/2016 23:00,2080.76001,2106.199951,2080.76001,3760020000,2104.050049
12/14/2016 0:00,2102.629883,2116.47998,2097.51001,4272060000,2109.790039
12/14/2016 1:00,2110.600098,2114.590088,2096.97998,4078870000,2102.310059
12/14/2016 2:00,2101.679932,2108.780029,2090.409912,4051890000,2099.929932
12/14/2016 3:00,2098.600098,2101.909912,2083.73999,4369020000,2099.199951
12/14/2016 4:00,2096.560059,2096.560059,2068.23999,3882350000,2078.580078
12/14/2016 5:00,2077.189941,2083.669922,2069.909912,3821440000,2081.719971
12/14/2016 6:00,2083.409912,2086.939941,2074.850098,3692410000,2075
12/14/2016 7:00,2072.290039,2072.290039,2045.660034,4016370000,2045.969971
12/14/2016 8:00,2044.640015,2044.640015,2022.02002,4278750000,2023.040039
12/14/2016 9:00,2022.079956,2053.219971,2019.390015,3741240000,2053.189941
12/14/2016 10:00,2053.669922,2066.689941,2045.900024,4427350000,2050.439941
12/14/2016 11:00,2051.98999,2085.310059,2051.98999,3926390000,2083.580078
12/14/2016 12:00,2083.699951,2086.73999,2078.76001,3628110000,2081.23999
12/14/2016 13:00,2082.820068,2097.060059,2082.820068,3929600000,2089.169922
12/14/2016 14:00,2089.409912,2095.610107,2081.389893,3587980000,2086.590088
12/14/2016 15:00,2084.419922,2094.120117,2070.290039,3884930000,2089.139893
12/14/2016 16:00,2089.300049,2093,2086.300049,2852940000,2088.870117
12/14/2016 17:00,2088.820068,2093.290039,2084.129883,1466840000,2090.110107
12/14/2016 18:00,2090.949951,2093.810059,2080.409912,4275030000,2080.409912
12/14/2016 19:00,2082.929932,2103.370117,2082.929932,3712120000,2102.629883
12/14/2016 20:00,2101.709961,2104.27002,2077.110107,3950640000,2079.51001
12/14/2016 21:00,2080.709961,2085,2042.349976,4306490000,2049.620117
12/14/2016 22:00,2051.23999,2093.840088,2051.23999,4214910000,2091.689941
12/14/2016 23:00,2090.419922,2090.419922,2066.780029,4043820000,2077.070068
12/15/2016 0:00,2073.389893,2073.850098,2052.320068,4173570000,2063.590088
12/15/2016 1:00,2061.169922,2080.330078,2036.530029,4385250000,2047.619995
12/15/2016 2:00,2047.930054,2067.649902,2045.670044,3715150000,2052.22998
12/15/2016 3:00,2047.27002,2047.27002,2008.800049,4301060000,2012.369995
12/15/2016 4:00,2013.369995,2022.920044,1993.26001,4612440000,2021.939941
12/15/2016 5:00,2025.550049,2053.870117,2025.550049,4353540000,2043.410034
12/15/2016 6:00,2046.5,2076.719971,2042.430054,4635450000,2073.070068
12/15/2016 7:00,2073.76001,2076.370117,2041.660034,4327390000,2041.890015
12/15/2016 8:00,2040.810059,2040.810059,2005.329956,6683070000,2005.550049
12/15/2016 9:00,2010.27002,2022.900024,2005.930054,3760280000,2021.150024
12/15/2016 10:00,2023.150024,2042.73999,2020.48999,3520860000,2038.969971
12/15/2016 11:00,2042.199951,2064.72998,2042.199951,3484090000,2064.290039
12/15/2016 12:00,2063.52002,2067.360107,2058.72998,1411860000,2060.98999
12/15/2016 13:00,2057.77002,2057.77002,2044.199951,2492510000,2056.5
12/15/2016 14:00,2060.540039,2081.560059,2060.540039,2542000000,2078.360107
12/15/2016 15:00,2077.340088,2077.340088,2061.969971,2367430000,2063.360107
12/15/2016 16:00,2060.590088,2062.540039,2043.619995,2655330000,2043.939941
12/15/2016 17:00,2038.199951,2038.199951,1989.680054,4304880000,2012.660034
12/15/2016 18:00,2013.780029,2021.939941,2004.170044,3706620000,2016.709961
12/15/2016 19:00,2011.709961,2011.709961,1979.050049,4336660000,1990.26001
12/15/2016 20:00,1985.319946,1985.319946,1938.829956,5076590000,1943.089966
12/15/2016 21:00,1945.969971,1960.400024,1918.459961,4664940000,1922.030029
12/15/2016 22:00,1926.119995,1935.650024,1901.099976,4607290000,1923.670044
12/15/2016 23:00,1927.829956,1947.380005,1914.349976,4887260000,1938.680054
12/16/2016 0:00,1940.339966,1950.329956,1886.410034,5087030000,1890.280029
12/16/2016 1:00,1891.680054,1934.469971,1878.930054,5241110000,1921.839966
12/16/2016 2:00,1916.680054,1916.680054,1857.829956,5468460000,1880.329956
12/16/2016 3:00,1888.660034,1901.439941,1864.599976,4928350000,1881.329956
12/16/2016 4:00,1876.180054,1876.180054,1812.290039,6416070000,1859.329956
12/16/2016 5:00,1861.459961,1889.849976,1848.97998,5078810000,1868.98999
12/16/2016 6:00,1877.400024,1908.849976,1877.400024,4901760000,1906.900024
12/16/2016 7:00,1906.280029,1906.280029,1875.969971,4401380000,1877.079956
12/16/2016 8:00,1878.790039,1906.72998,1878.790039,4357940000,1903.630005
12/16/2016 9:00,1902.52002,1916.98999,1872.699951,4754040000,1882.949951
12/16/2016 10:00,1885.219971,1902.959961,1873.650024,4693010000,1893.359985
12/16/2016 11:00,1894,1940.23999,1894,5497570000,1940.23999
12/16/2016 12:00,1936.939941,1947.199951,1920.300049,4322530000,1939.380005
12/16/2016 13:00,1935.26001,1935.26001,1897.290039,4463190000,1903.030029
12/16/2016 14:00,1907.069946,1918.01001,1872.22998,5172950000,1912.530029
12/16/2016 15:00,1911.670044,1927.349976,1900.52002,5193320000,1915.449951
12/16/2016 16:00,1913.069946,1913.069946,1872.650024,4929940000,1880.050049
12/16/2016 17:00,1873.25,1873.25,1828.459961,5636460000,1853.439941
12/16/2016 18:00,1848.459961,1868.25,1834.939941,5183220000,1852.209961
12/16/2016 19:00,1857.099976,1881.599976,1850.319946,4471170000,1851.859985
12/16/2016 20:00,1847,1847,1810.099976,5500800000,1829.079956
12/16/2016 21:00,1833.400024,1864.780029,1833.400024,4696920000,1864.780029
12/16/2016 22:00,1871.439941,1895.77002,1871.439941,4570670000,1895.579956
12/16/2016 23:00,1898.800049,1930.680054,1898.800049,5011540000,1926.819946
12/17/2016 0:00,1927.569946,1930,1915.089966,4436490000,1917.829956
12/17/2016 1:00,1916.73999,1918.780029,1902.170044,4142850000,1917.780029
12/17/2016 2:00,1924.439941,1946.699951,1924.439941,4054710000,1945.5
12/17/2016 3:00,1942.380005,1942.380005,1919.439941,3890650000,1921.27002
12/17/2016 4:00,1917.560059,1932.079956,1891,4317250000,1929.800049
12/17/2016 5:00,1931.869995,1951.829956,1925.410034,4118210000,1951.699951
12/17/2016 6:00,1954.949951,1962.959961,1945.780029,4348510000,1948.050049
12/17/2016 7:00,1947.130005,1958.27002,1931.810059,4588180000,1932.22998
12/17/2016 8:00,1937.089966,1978.349976,1937.089966,4819750000,1978.349976
12/17/2016 9:00,1976.599976,1986.51001,1968.800049,4666610000,1986.449951
12/17/2016 10:00,1985.599976,1993.689941,1977.369995,5081700000,1993.400024
12/17/2016 11:00,1994.01001,2009.130005,1986.77002,6049930000,1999.98999
12/17/2016 12:00,1996.109985,2006.119995,1989.380005,4968180000,2001.76001
12/17/2016 13:00,1996.880005,1996.880005,1977.430054,4641650000,1979.26001
12/17/2016 14:00,1981.439941,1992.689941,1979.839966,4038120000,1989.26001
12/17/2016 15:00,1990.969971,2005.079956,1969.25,4376790000,1989.569946
12/17/2016 16:00,1994.709961,2022.369995,1994.709961,4078620000,2022.189941
12/17/2016 17:00,2019.27002,2024.569946,2012.050049,3487850000,2019.640015
12/17/2016 18:00,2015.27002,2015.939941,2005.22998,3560280000,2015.930054
12/17/2016 19:00,2014.23999,2032.02002,2010.040039,4057020000,2027.219971
12/17/2016 20:00,2026.900024,2046.23999,2022.160034,4530480000,2040.589966
12/17/2016 21:00,2041.160034,2052.360107,2041.160034,6503140000,2049.580078
12/17/2016 22:00,2047.880005,2053.909912,2043.140015,3376600000,2051.600098
12/17/2016 23:00,2048.639893,2056.600098,2040.569946,3418460000,2049.800049
12/18/2016 0:00,2048.550049,2048.550049,2034.859985,3639510000,2036.709961
12/18/2016 1:00,2032.47998,2036.040039,2022.48999,3407720000,2035.939941
12/18/2016 2:00,2037.890015,2042.670044,2031.959961,2809090000,2037.050049
12/18/2016 3:00,2035.75,2055.909912,2028.310059,3822330000,2055.01001
12/18/2016 4:00,2058.27002,2072.209961,2058.27002,3590310000,2063.949951
12/18/2016 5:00,2063.77002,2067.919922,2057.459961,3715280000,2059.73999
12/18/2016 6:00,2056.620117,2075.070068,2043.97998,3749990000,2072.780029
12/18/2016 7:00,2073.189941,2074.02002,2062.570068,3485710000,2066.129883
12/18/2016 8:00,2062.5,2062.5,2042.560059,4154920000,2045.170044
12/18/2016 9:00,2045.560059,2067.330078,2043.089966,3750800000,2066.659912
12/18/2016 10:00,2063.01001,2063.01001,2033.800049,3801250000,2041.910034
12/18/2016 11:00,2045.540039,2060.629883,2041.689941,3359530000,2047.599976
12/18/2016 12:00,2050.22998,2062.929932,2041.880005,3567840000,2041.98999
12/18/2016 13:00,2043.719971,2065.050049,2039.73999,4239740000,2061.719971
12/18/2016 14:00,2065.919922,2083.179932,2065.919922,4191830000,2082.419922
12/18/2016 15:00,2082.889893,2087.840088,2078.129883,3765870000,2082.780029
12/18/2016 16:00,2083.100098,2083.219971,2076.310059,3701450000,2080.72998
12/18/2016 17:00,2078.830078,2094.659912,2073.649902,3316880000,2094.340088
12/18/2016 18:00,2096.050049,2104.050049,2091.679932,3896830000,2100.800049
12/18/2016 19:00,2101.52002,2111.050049,2096.320068,4184880000,2102.399902
12/18/2016 20:00,2102.090088,2103.780029,2088.52002,4175290000,2091.47998
12/18/2016 21:00,2091.48999,2094.320068,2081.199951,3790580000,2091.580078
12/18/2016 22:00,2089.370117,2089.370117,2077.52002,3319740000,2087.790039
12/18/2016 23:00,2089.840088,2096.870117,2085.800049,3557190000,2091.699951
12/19/2016 0:00,2092.330078,2099.889893,2082.310059,4100110000,2095.149902
12/19/2016 1:00,2090.929932,2099.300049,2071.620117,4309840000,2075.810059
12/19/2016 2:00,2071.820068,2073.850098,2052.280029,4704720000,2065.300049
12/19/2016 3:00,2067.169922,2083.419922,2066.110107,3841110000,2081.429932
12/19/2016 4:00,2077.179932,2077.179932,2054.889893,4173390000,2063.370117
12/19/2016 5:00,2060.300049,2060.300049,2045.550049,4058560000,2051.120117
12/19/2016 6:00,2052.949951,2060.22998,2045.77002,4008530000,2050.629883
12/19/2016 7:00,2047.77002,2057.719971,2039.449951,3796350000,2057.139893
12/19/2016 8:00,2057.550049,2064.149902,2054.310059,3788620000,2058.689941
12/19/2016 9:00,2062.629883,2084.870117,2062.629883,3600200000,2084.389893
12/19/2016 10:00,2083.290039,2083.290039,2064.459961,3821980000,2064.459961
12/19/2016 11:00,2067.169922,2073.98999,2053.129883,3782390000,2064.110107
12/19/2016 12:00,2062.5,2066.790039,2043.130005,3579880000,2046.609985
12/19/2016 13:00,2046.530029,2071.879883,2046.530029,3501360000,2066.659912
12/19/2016 14:00,2065.040039,2065.689941,2040.819946,4108960000,2047.209961
12/19/2016 15:00,2044.380005,2060.610107,2034.48999,4101320000,2047.630005
12/19/2016 16:00,2044.209961,2044.209961,2025.910034,3846770000,2040.040039
12/19/2016 17:00,2041.880005,2058.350098,2041.880005,3507650000,2052.320068
12/19/2016 18:00,2052.22998,2055.580078,2047.26001,3055480000,2048.040039
12/19/2016 19:00,2052.649902,2079.669922,2052.649902,3627340000,2076.060059
12/19/2016 20:00,2078.929932,2094.72998,2078.929932,3859160000,2090.540039
12/19/2016 21:00,2091.439941,2094.300049,2087.080078,3230990000,2090.100098
12/19/2016 22:00,2090.060059,2099.060059,2090.060059,3079150000,2099.060059
12/19/2016 23:00,2100.129883,2103.47998,2088.659912,4514410000,2096.949951
12/20/2016 0:00,2093.939941,2100.969971,2085.100098,3525170000,2099.330078
12/20/2016 1:00,2097.709961,2105.26001,2088.590088,3632720000,2105.26001
12/20/2016 2:00,2104.070068,2104.070068,2085.360107,3627780000,2099.129883
12/20/2016 3:00,2100.830078,2113.360107,2100.830078,3442020000,2109.409912
12/20/2016 4:00,2110.179932,2119.219971,2110.179932,3534730000,2112.129883
